YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,MKT_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
2021,3,7,28,3,2021/07/28,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1652.0,27.0,2012,2032.0,20.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/07/28,3.13,,0.0,0.0,0.0,84.0,95,73,200,350.0,,8.9,16.1,,,,,,,,
2021,3,7,29,4,2021/07/29,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1621.0,-4.0,2012,2017.0,5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/07/29,8.72,,0.18,0.0,0.0,88.0,97,76,330,330.0,,23.0,31.1,1.0,,1.0,,,,,
2021,3,7,30,5,2021/07/30,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1623.0,-2.0,2012,1955.0,-17.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/07/30,8.05,,0.0,0.0,0.0,81.0,87,74,90,60.0,,15.0,25.9,1.0,,1.0,,,,1.0,
2021,3,7,31,6,2021/07/31,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1618.0,-7.0,2012,1955.0,-17.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/07/31,8.05,,0.06,0.0,0.0,74.0,79,67,350,10.0,,14.1,19.0,,,1.0,,,,,
2021,3,8,1,7,2021/08/01,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1621.0,-4.0,2012,2008.0,-4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/01,7.61,,0.0,0.0,0.0,73.0,86,64,30,30.0,,16.1,21.0,1.0,,,,,,1.0,
2021,3,8,2,1,2021/08/02,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1630.0,5.0,2012,2027.0,15.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/02,5.82,,0.0,0.0,0.0,74.0,82,66,40,40.0,,14.1,19.9,,,,,,,,
2021,3,8,3,2,2021/08/03,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1818.0,113.0,2012,2214.0,122.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/03,4.03,,0.0,0.0,0.0,74.0,82,64,40,60.0,,13.0,17.0,,,,,,,,
2021,3,8,4,3,2021/08/04,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1716.0,51.0,2012,2050.0,38.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/04,3.13,,0.0,0.0,0.0,75.0,85,63,90,30.0,,12.1,15.0,,,,,,,,
2021,3,8,5,4,2021/08/05,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1635.0,10.0,2012,2015.0,3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/05,6.04,,0.0,0.0,0.0,76.0,87,65,180,210.0,,15.0,23.0,,,,,,,,
2021,3,8,6,5,2021/08/06,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1617.0,-8.0,2012,1955.0,-17.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/06,7.83,,0.0,0.0,0.0,80.0,89,72,220,220.0,,14.1,21.9,,,,,,,,
2021,3,8,7,6,2021/08/07,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1617.0,-8.0,2012,2007.0,-5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/07,8.95,,0.0,0.0,0.0,83.0,93,74,160,180.0,,17.0,23.0,,,,,,,,
2021,3,8,8,7,2021/08/08,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1808.0,103.0,2012,2206.0,114.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/08,10.29,,1.01,0.0,0.0,83.0,93,72,190,200.0,,38.0,47.0,1.0,,1.0,,,,,
2021,3,8,9,1,2021/08/09,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1617.0,-8.0,2012,2018.0,6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/09,9.4,,0.6,0.0,0.0,79.0,95,72,220,250.0,,21.0,32.0,1.0,1.0,1.0,,,,1.0,
2021,3,8,10,2,2021/08/10,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1624.0,-1.0,2012,2017.0,5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/10,10.51,,0.39,0.0,0.0,85.0,94,76,290,290.0,,25.9,40.0,,,1.0,,,,,
2021,3,8,11,3,2021/08/11,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1627.0,2.0,2012,2006.0,-6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/11,12.53,,0.0,0.0,0.0,87.0,97,80,200,190.0,,23.0,33.1,,,,,,,,
2021,3,8,12,4,2021/08/12,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,2018.0,233.0,2012,2359.0,227.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/12,10.74,,0.91,0.0,0.0,88.0,97,70,330,330.0,,40.9,57.9,1.0,,1.0,,,,,
2021,3,8,13,5,2021/08/13,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1629.0,4.0,2012,2037.0,25.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/13,5.14,,0.0,0.0,0.0,77.0,90,70,340,330.0,,14.1,19.0,1.0,1.0,,,,,,
2021,3,8,14,6,2021/08/14,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1712.0,47.0,2012,1.0,,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/14,4.92,,0.0,0.0,0.0,78.0,84,68,60,60.0,,14.1,19.0,,,,,,,,
2021,3,8,15,7,2021/08/15,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1620.0,-5.0,2012,2022.0,10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/15,6.49,,0.0,0.0,0.0,76.0,83,67,30,20.0,,15.0,19.9,,,,,,,,
2021,3,8,16,1,2021/08/16,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1649.0,24.0,2012,2051.0,39.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/16,4.47,,0.0,0.0,0.0,75.0,85,66,50,50.0,,13.0,15.0,,,,,,,,
2021,3,8,17,2,2021/08/17,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1322.0,22.0,1645,1711.0,26.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/17,2.68,,0.0,0.0,0.0,79.0,88,71,350,200.0,,10.1,14.1,1.0,,,,,,1.0,
2021,3,8,18,3,2021/08/18,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1257.0,-3.0,1645,1651.0,6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/18,4.7,,0.0,0.0,0.0,81.0,90,71,230,220.0,,14.1,21.9,,,,,,,,
2021,3,8,19,4,2021/08/19,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1251.0,-9.0,1645,1637.0,-8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/19,5.14,,0.0,0.0,0.0,80.0,89,71,110,130.0,,12.1,17.0,,,,,,,,
2021,3,8,20,5,2021/08/20,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1301.0,1.0,1645,1629.0,-16.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/20,8.28,,0.0,0.0,0.0,82.0,92,75,160,160.0,,15.0,25.1,,,,,,,,
2021,3,8,21,6,2021/08/21,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,556.0,-4.0,942,929.0,-13.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/21,7.16,,0.0,0.0,0.0,82.0,90,76,310,290.0,,16.1,21.0,,,,,,,1.0,
2021,3,8,22,7,2021/08/22,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1258.0,-2.0,1645,1632.0,-13.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/22,4.7,,0.0,0.0,0.0,80.0,90,70,330,10.0,,10.1,16.1,,,,,,,,
2021,3,8,23,1,2021/08/23,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1320.0,20.0,1645,1706.0,21.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/23,6.71,,0.52,0.0,0.0,83.0,98,74,120,120.0,,33.1,40.9,,,1.0,,,,,
2021,3,8,24,2,2021/08/24,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1254.0,-6.0,1645,1633.0,-12.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/24,8.05,,0.0,0.0,0.0,83.0,97,74,150,140.0,,19.9,23.9,,,,,,,,
2021,3,8,25,3,2021/08/25,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1251.0,-9.0,1645,1626.0,-19.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/25,6.04,,0.0,0.0,0.0,89.0,100,81,220,220.0,,15.0,25.9,,,,,,,,
2021,3,8,26,4,2021/08/26,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1349.0,49.0,1645,1732.0,47.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/26,6.49,,0.08,0.0,0.0,86.0,95,75,80,80.0,,25.9,35.1,,,1.0,,,,,
2021,3,8,27,5,2021/08/27,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1248.0,-12.0,1645,1640.0,-5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/27,8.05,,0.0,0.0,0.0,82.0,95,73,190,180.0,,17.0,23.0,,,1.0,,,,,
2021,3,8,28,6,2021/08/28,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,557.0,-3.0,942,939.0,-3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/28,8.5,,0.0,0.0,0.0,86.0,94,78,150,200.0,,17.0,23.0,,,,,,,,
2021,3,8,29,7,2021/08/29,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1307.0,7.0,1645,1651.0,6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/29,7.16,,0.0,0.0,0.0,85.0,95,78,180,190.0,,17.0,23.9,,,,,,,,
2021,3,8,30,1,2021/08/30,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1251.0,-9.0,1645,1632.0,-13.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/30,5.82,,0.12,0.0,0.0,82.0,90,73,170,160.0,,23.9,35.1,,,1.0,,,,,
2021,3,8,31,2,2021/08/31,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1255.0,-5.0,1645,1632.0,-13.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/08/31,5.82,,1.22,0.0,0.0,77.0,86,70,320,330.0,,28.0,42.9,1.0,,1.0,,,,1.0,
2021,3,9,1,3,2021/09/01,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1254.0,-6.0,1645,1628.0,-17.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/01,8.05,,0.0,0.0,0.0,76.0,84,67,30,70.0,,16.1,21.9,1.0,,,,,,,
2021,3,9,2,4,2021/09/02,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1248.0,-12.0,1645,1618.0,-27.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/02,7.16,,0.0,0.0,0.0,72.0,81,62,90,70.0,,14.1,19.9,,,,,,,,
2021,3,9,3,5,2021/09/03,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1255.0,-5.0,1645,1639.0,-6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/03,9.17,,0.01,0.0,0.0,72.0,79,64,150,140.0,,16.1,21.0,,,,,,,,
2021,3,9,4,6,2021/09/04,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,555.0,-5.0,942,943.0,1.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/04,7.16,,0.88,0.0,0.0,75.0,79,72,230,230.0,,17.0,27.1,1.0,,1.0,,,,,
2021,3,9,5,7,2021/09/05,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1256.0,-4.0,1645,1648.0,3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/05,4.7,,0.0,0.0,0.0,74.0,83,64,340,340.0,,13.0,18.1,,,,,,,,
2021,3,9,6,1,2021/09/06,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1252.0,-8.0,1645,1618.0,-27.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/06,6.49,,0.0,0.0,0.0,75.0,88,65,230,230.0,,14.1,19.0,,,,,,,,
2021,3,9,7,2,2021/09/07,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1300,1254.0,-6.0,1645,1651.0,6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/07,12.08,,0.0,0.0,0.0,80.0,92,71,230,210.0,,21.0,31.1,,,,,,,,
2021,3,9,8,3,2021/09/08,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,557.0,-3.0,942,937.0,-5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/08,8.5,,0.0,0.0,0.0,78.0,85,63,330,340.0,,23.0,33.1,,,,,,,,
2021,3,9,9,4,2021/09/09,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1618.0,-7.0,2010,1948.0,-22.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/09,5.14,,0.0,0.0,0.0,71.0,82,59,330,330.0,,15.0,19.9,,,,,,,,
2021,3,9,10,5,2021/09/10,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1616.0,-9.0,2010,2000.0,-10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/10,7.83,,0.0,0.0,0.0,73.0,86,60,190,180.0,,18.1,25.1,,,,,,,,
2021,3,9,11,6,2021/09/11,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,553.0,-7.0,942,933.0,-9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/11,10.51,,0.0,0.0,0.0,79.0,89,71,220,210.0,,18.1,27.1,,,,,,,,
2021,3,9,12,7,2021/09/12,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1622.0,-3.0,2010,1959.0,-11.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/12,11.86,,0.0,0.0,0.0,81.0,91,73,200,210.0,,18.1,25.9,,,,,,,,
2021,3,9,13,1,2021/09/13,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1620.0,-5.0,2010,1953.0,-17.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/13,8.05,,0.0,0.0,0.0,80.0,91,69,190,180.0,,19.9,27.1,,,,,,,,
2021,3,9,14,2,2021/09/14,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1619.0,-6.0,2010,1943.0,-27.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/14,9.84,,0.24,0.0,0.0,82.0,93,73,260,260.0,,25.1,38.0,,,1.0,,,,1.0,
2021,3,9,15,3,2021/09/15,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,555.0,-5.0,942,925.0,-17.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/15,5.59,,0.12,0.0,0.0,74.0,83,66,40,30.0,,12.1,18.1,,,,,,,,
2021,3,9,16,4,2021/09/16,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1650.0,25.0,2010,2038.0,28.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/16,5.59,,0.0,0.0,0.0,72.0,85,61,130,110.0,,13.0,16.1,,,,,,,,
2021,3,9,17,5,2021/09/17,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1617.0,-8.0,2010,2017.0,7.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/17,2.68,,0.0,0.0,0.0,76.0,89,65,110,20.0,,6.0,14.1,,,,,,,,
2021,3,9,18,6,2021/09/18,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,555.0,-5.0,942,941.0,-1.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/18,2.91,,0.0,0.0,0.0,80.0,91,70,60,100.0,,10.1,16.1,,,,,,,,
2021,3,9,19,7,2021/09/19,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1629.0,4.0,2010,2016.0,6.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/19,8.5,,0.03,0.0,0.0,79.0,88,70,120,120.0,,23.9,31.1,,,1.0,,,,,
2021,3,9,20,1,2021/09/20,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1623.0,-2.0,2010,2000.0,-10.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/20,11.18,,0.0,0.0,0.0,78.0,88,74,150,170.0,,19.9,25.9,,,,,,,,
2021,3,9,21,2,2021/09/21,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1625.0,0.0,2010,2001.0,-9.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/21,8.72,,1.7,0.0,0.0,71.0,79,59,320,310.0,,21.0,30.0,1.0,,1.0,,,,1.0,
2021,3,9,22,3,2021/09/22,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,550.0,-10.0,942,945.0,3.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/22,9.84,,0.0,0.0,0.0,63.0,73,55,340,350.0,,25.1,33.1,,,,,,,,
2021,3,9,23,4,2021/09/23,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1622.0,-3.0,2010,2044.0,34.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/23,3.8,,0.0,0.0,0.0,62.0,74,51,320,330.0,,15.0,23.0,,,,,,,,
2021,3,9,24,5,2021/09/24,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1705.0,40.0,2010,2052.0,42.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/24,6.93,,0.0,0.0,0.0,66.0,82,54,210,210.0,,15.0,25.1,,,,,,,,
2021,3,9,25,6,2021/09/25,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,555.0,-5.0,942,938.0,-4.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/25,5.82,,0.06,0.0,0.0,68.0,77,55,320,260.0,,18.1,25.1,1.0,,,,,,,
2021,3,9,26,7,2021/09/26,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1621.0,-4.0,2010,1954.0,-16.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/26,8.5,,0.0,0.0,0.0,68.0,86,55,200,170.0,,19.9,25.9,,,,,,,,
2021,3,9,27,1,2021/09/27,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1624.0,-1.0,2010,1952.0,-18.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/27,10.07,,0.0,0.0,0.0,79.0,92,71,240,220.0,,18.1,25.9,,,,,,,,
2021,3,9,28,2,2021/09/28,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1615.0,-10.0,2010,1938.0,-32.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/28,4.7,,0.0,0.0,0.0,78.0,91,68,260,150.0,,12.1,16.1,,,,,,,,
2021,3,9,29,3,2021/09/29,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,603.0,3.0,942,937.0,-5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/29,5.14,,0.0,0.0,0.0,77.0,88,64,120,140.0,,14.1,21.9,,,,,,,,
2021,3,9,30,4,2021/09/30,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1619.0,-6.0,2010,1945.0,-25.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/09/30,5.82,,0.0,0.0,0.0,76.0,87,67,220,220.0,,18.1,25.1,,,,,,,,
2021,4,10,1,5,2021/10/01,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1621.0,-4.0,2010,1946.0,-24.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/01,8.95,,0.0,0.0,0.0,74.0,84,66,150,140.0,,18.1,25.9,,,,,,,,
2021,4,10,2,6,2021/10/02,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,555.0,-5.0,942,934.0,-8.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/02,6.71,,0.14,0.0,0.0,75.0,80,71,220,200.0,,14.1,17.0,1.0,,,,,,,
2021,4,10,3,7,2021/10/03,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1631.0,6.0,2010,2008.0,-2.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/03,8.5,,0.32,0.0,0.0,71.0,75,66,310,310.0,,17.0,25.9,1.0,,1.0,,,,1.0,
2021,4,10,4,1,2021/10/04,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1621.0,-4.0,2010,2017.0,7.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/04,6.93,,0.0,0.0,0.0,69.0,79,59,280,340.0,,14.1,23.9,,,,,,,,
2021,4,10,5,2,2021/10/05,AA,4285,STL,"St. Louis, MO",MIA,"Miami, FL",1625,1631.0,6.0,2010,2025.0,15.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/05,5.37,,0.0,0.0,0.0,68.0,75,62,30,20.0,,17.0,21.0,,,,,,,,
2021,4,10,6,3,2021/10/06,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,555.0,-5.0,942,947.0,5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/06,6.93,,0.02,0.0,0.0,69.0,79,65,90,70.0,,14.1,18.1,1.0,,,,,,,
2021,4,10,7,4,2021/10/07,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,1626.0,-5.0,2019,2003.0,-16.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/07,3.58,,0.0,0.0,0.0,70.0,78,64,260,250.0,,13.0,19.0,,,,,,,,
2021,4,10,8,5,2021/10/08,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,,,2019,,,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/08,4.03,,0.0,0.0,0.0,71.0,83,61,130,200.0,,10.1,18.1,,,,,,,,
2021,4,10,9,6,2021/10/09,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,731.0,91.0,943,1103.0,80.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/09,8.05,,0.0,0.0,0.0,76.0,87,67,190,190.0,,15.0,21.0,,,,,,,,
2021,4,10,10,7,2021/10/10,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,1631.0,0.0,2019,1956.0,-23.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/10,12.08,,0.0,0.0,0.0,78.0,88,70,200,220.0,,21.9,29.1,,,,,,,,
2021,4,10,11,1,2021/10/11,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,1629.0,-2.0,2019,1953.0,-26.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/11,16.78,,0.44,0.0,0.0,74.0,77,61,230,240.0,,30.0,46.1,,,1.0,,,,1.0,
2021,4,10,12,2,2021/10/12,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,1624.0,-7.0,2019,1955.0,-24.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/12,5.82,,0.0,0.0,0.0,67.0,79,55,250,250.0,,14.1,21.9,,,,,,,,
2021,4,10,13,3,2021/10/13,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,556.0,-4.0,943,928.0,-15.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/13,10.74,,0.02,0.0,0.0,69.0,84,59,220,170.0,,19.9,25.9,,,,,,,,
2021,4,10,14,4,2021/10/14,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,1627.0,-4.0,2019,2000.0,-19.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/14,4.92,,0.82,0.0,0.0,71.0,77,64,260,280.0,,14.1,19.9,1.0,,,,,,,
2021,4,10,15,5,2021/10/15,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,1625.0,-6.0,2019,2003.0,-16.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/15,7.61,,0.1,0.0,0.0,63.0,66,49,330,340.0,,23.0,36.0,1.0,,,,,,,
2021,4,10,16,6,2021/10/16,AA,944,STL,"St. Louis, MO",MIA,"Miami, FL",600,554.0,-6.0,943,938.0,-5.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/16,8.5,,0.0,0.0,0.0,54.0,66,46,320,330.0,,21.0,30.0,,,,,,,,
2021,4,10,17,7,2021/10/17,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,1627.0,-4.0,2019,2000.0,-19.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/17,5.37,,0.0,0.0,0.0,56.0,73,45,220,210.0,,15.0,21.0,,,,,,,,
2021,4,10,18,1,2021/10/18,AA,3918,STL,"St. Louis, MO",MIA,"Miami, FL",1631,1629.0,-2.0,2019,2001.0,-18.0,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021/10/18,6.04,,0.0,0.0,0.0,60.0,77,48,210,210.0,,15.0,19.9,,,,,,,,
